Selfish Miner Profit, Selfish Miner Network Delay, Honest Miner Network Delay
0.262521, 0, 0
0.261165, 0, 0
0.255469, 0, 0
0.24623, 0, 0
0.247841, 0, 0
0.254331, 0, 0
0.251936, 0, 0
0.24848, 0, 0
0.25018, 0, 0
0.248497, 0, 0
0.252208, 0, 0
0.24688, 0, 0
0.245399, 0, 0
0.251524, 0, 0
0.257364, 0, 0
0.249566, 0, 0
0.250748, 0, 0
0.250849, 0, 0
0.254839, 0, 0
0.258076, 0, 0
0.26037, 0, 0
0.250395, 0, 0
0.256954, 0, 0
0.252192, 0, 0
0.248083, 0, 0
0.249515, 0, 0
0.252121, 0, 0
0.257655, 0, 0
0.259898, 0, 0
0.242381, 0, 0
0.260503, 0, 0
0.242467, 0, 0
0.247461, 0, 0
0.268052, 0, 0
0.249638, 0, 0
0.24494, 0, 0
0.247258, 0, 0
0.255728, 0, 0
0.243703, 0, 0
0.248697, 0, 0
0.249507, 0, 0
0.24274, 0, 0
0.246473, 0, 0
0.25062, 0, 0
0.255022, 0, 0
0.25795, 0, 0
0.255754, 0, 0
0.238537, 0, 0
0.252595, 0, 0
0.250774, 0, 0
0.245401, 0, 0
0.250313, 0, 0
0.257496, 0, 0
0.246516, 0, 0
0.253405, 0, 0
0.248173, 0, 0
0.259013, 0, 0
0.252942, 0, 0
0.247121, 0, 0
0.247311, 0, 0
0.251558, 0, 0
0.259362, 0, 0
0.251004, 0, 0
0.244588, 0, 0
0.254905, 0, 0
0.260825, 0, 0
0.250894, 0, 0
0.256212, 0, 0
0.250712, 0, 0
0.248253, 0, 0
0.235691, 0, 0
0.248704, 0, 0
0.256978, 0, 0
0.250969, 0, 0
0.251618, 0, 0
0.250875, 0, 0
0.261549, 0, 0
0.245971, 0, 0
0.242133, 0, 0
0.249708, 0, 0
0.250426, 0, 0
0.245755, 0, 0
0.253018, 0, 0
0.24642, 0, 0
0.258763, 0, 0
0.255819, 0, 0
0.251196, 0, 0
0.244536, 0, 0
0.251817, 0, 0
0.244252, 0, 0
0.254477, 0, 0
0.243518, 0, 0
0.240378, 0, 0
0.25137, 0, 0
0.255936, 0, 0
0.25741, 0, 0
0.242941, 0, 0
0.262292, 0, 0
0.253654, 0, 0
0.257519, 0, 0
0.245206, 0, 0
0.244817, 0, 0
0.242479, 0, 0
0.250254, 0, 0
0.253232, 0, 0
0.249938, 0, 0
0.253544, 0, 0
0.257191, 0, 0
0.263393, 0, 0
0.252043, 0, 0
0.254307, 0, 0
0.260692, 0, 0
0.241637, 0, 0
0.249916, 0, 0
0.250156, 0, 0
0.255592, 0, 0
0.24796, 0, 0
0.255297, 0, 0
0.249935, 0, 0
0.250924, 0, 0
0.260506, 0, 0
0.254478, 0, 0
0.246701, 0, 0
0.264689, 0, 0
0.25714, 0, 0
0.251141, 0, 0
0.256666, 0, 0
0.245415, 0, 0
0.25093, 0, 0
0.259796, 0, 0
0.243654, 0, 0
0.257996, 0, 0
0.247847, 0, 0
0.243591, 0, 0
0.246558, 0, 0
0.253377, 0, 0
0.250017, 0, 0
0.254317, 0, 0
0.254998, 0, 0
0.249988, 0, 0
0.252885, 0, 0
0.252219, 0, 0
0.253293, 0, 0
0.24856, 0, 0
0.240674, 0, 0
0.2503, 0, 0
0.252883, 0, 0
0.259908, 0, 0
0.243386, 0, 0
0.258372, 0, 0
0.251372, 0, 0
0.243438, 0, 0
0.247484, 0, 0
0.256168, 0, 0
0.258056, 0, 0
0.252877, 0, 0
0.25741, 0, 0
0.252272, 0, 0
0.244632, 0, 0
0.248146, 0, 0
0.252323, 0, 0
0.246692, 0, 0
0.252324, 0, 0
0.254842, 0, 0
0.260355, 0, 0
0.248873, 0, 0
0.244234, 0, 0
0.243127, 0, 0
0.239479, 0, 0
0.256237, 0, 0
0.249002, 0, 0
0.253092, 0, 0
0.249377, 0, 0
0.243604, 0, 0
0.251331, 0, 0
0.253871, 0, 0
0.2522, 0, 0
0.254574, 0, 0
0.26551, 0, 0
0.255979, 0, 0
0.260229, 0, 0
0.252889, 0, 0
0.252625, 0, 0
0.249344, 0, 0
0.249387, 0, 0
0.251333, 0, 0
0.252405, 0, 0
0.253749, 0, 0
0.250122, 0, 0
0.247832, 0, 0
0.251737, 0, 0
0.255422, 0, 0
0.252108, 0, 0
0.252111, 0, 0
0.244088, 0, 0
0.24193, 0, 0
0.259685, 0, 0
0.248252, 0, 0
0.261661, 0, 0
0.253555, 0, 0
0.258419, 0, 0
0.250671, 0, 0
0.247505, 0, 0
0.246736, 0, 0
0.255414, 0, 0
0.260296, 0, 0
0.249042, 0, 0
0.259044, 0, 0
0.250177, 0, 0
0.251536, 0, 0
0.242531, 0, 0
0.240627, 0, 0
0.244794, 0, 0
0.246143, 0, 0
0.247425, 0, 0
0.250306, 0, 0
0.246904, 0, 0
0.239856, 0, 0
0.253921, 0, 0
0.247234, 0, 0
0.245981, 0, 0
0.252793, 0, 0
0.246234, 0, 0
0.257361, 0, 0
0.249377, 0, 0
0.247108, 0, 0
0.253923, 0, 0
0.25053, 0, 0
0.248076, 0, 0
0.241303, 0, 0
0.258475, 0, 0
0.25863, 0, 0
0.253709, 0, 0
0.252589, 0, 0
0.256907, 0, 0
0.256608, 0, 0
0.238045, 0, 0
0.256416, 0, 0
0.253914, 0, 0
0.24479, 0, 0
0.256402, 0, 0
0.263871, 0, 0
0.252694, 0, 0
0.250482, 0, 0
0.246622, 0, 0
0.24457, 0, 0
0.247898, 0, 0
0.253747, 0, 0
0.259596, 0, 0
0.251058, 0, 0
0.243724, 0, 0
0.248245, 0, 0
0.252194, 0, 0
0.251438, 0, 0
0.243314, 0, 0
0.260471, 0, 0
0.247337, 0, 0
0.24289, 0, 0
0.26546, 0, 0
0.251336, 0, 0
0.241349, 0, 0
0.241654, 0, 0
0.25427, 0, 0
0.251185, 0, 0
0.261812, 0, 0
0.255452, 0, 0
0.257088, 0, 0
0.257473, 0, 0
0.23839, 0, 0
0.245445, 0, 0
0.249011, 0, 0
0.254137, 0, 0
0.245554, 0, 0
0.243096, 0, 0
0.254273, 0, 0
0.244634, 0, 0
0.2444, 0, 0
0.251125, 0, 0
0.250989, 0, 0
0.258117, 0, 0
0.252925, 0, 0
0.247951, 0, 0
0.253552, 0, 0
0.264799, 0, 0
0.244092, 0, 0
0.242315, 0, 0
0.258536, 0, 0
0.250208, 0, 0
0.255607, 0, 0
0.249149, 0, 0
0.249532, 0, 0
0.255851, 0, 0
0.25145, 0, 0
0.255207, 0, 0
0.260127, 0, 0
0.255171, 0, 0
0.250136, 0, 0
0.253831, 0, 0
0.247392, 0, 0
0.254288, 0, 0
0.252661, 0, 0
0.249162, 0, 0
0.246809, 0, 0
0.248403, 0, 0
0.24404, 0, 0
0.242179, 0, 0
0.247209, 0, 0
0.247677, 0, 0
0.243991, 0, 0
0.250079, 0, 0
0.249477, 0, 0
0.250219, 0, 0
0.239549, 0, 0
0.251328, 0, 0
0.256164, 0, 0
0.252016, 0, 0
0.254226, 0, 0
0.250992, 0, 0
0.243568, 0, 0
0.252078, 0, 0
0.258556, 0, 0
0.262311, 0, 0
0.252148, 0, 0
0.251935, 0, 0
0.24591, 0, 0
0.244364, 0, 0
0.264685, 0, 0
0.248653, 0, 0
0.256072, 0, 0
0.254347, 0, 0
0.251633, 0, 0
0.253096, 0, 0
0.25369, 0, 0
0.254841, 0, 0
0.257958, 0, 0
0.247942, 0, 0
0.242478, 0, 0
0.243338, 0, 0
0.254894, 0, 0
0.250524, 0, 0
0.258341, 0, 0
0.250832, 0, 0
0.245957, 0, 0
0.255971, 0, 0
0.243892, 0, 0
0.242443, 0, 0
0.2552, 0, 0
0.250726, 0, 0
0.25471, 0, 0
0.247479, 0, 0
0.253428, 0, 0
0.242136, 0, 0
0.249074, 0, 0
0.263182, 0, 0
0.246802, 0, 0
0.259556, 0, 0
0.257243, 0, 0
0.246725, 0, 0
0.247302, 0, 0
0.250323, 0, 0
0.254059, 0, 0
0.254233, 0, 0
0.244309, 0, 0
0.249341, 0, 0
0.241146, 0, 0
0.247516, 0, 0
0.248031, 0, 0
0.252601, 0, 0
0.253533, 0, 0
0.257029, 0, 0
0.260164, 0, 0
0.247845, 0, 0
0.242268, 0, 0
0.250017, 0, 0
0.253602, 0, 0
0.244535, 0, 0
0.251009, 0, 0
0.253086, 0, 0
0.255907, 0, 0
0.254614, 0, 0
0.242972, 0, 0
0.256999, 0, 0
0.245427, 0, 0
0.251147, 0, 0
0.244909, 0, 0
0.248474, 0, 0
0.252824, 0, 0
0.256715, 0, 0
0.234535, 0, 0
0.243119, 0, 0
0.252021, 0, 0
0.249357, 0, 0
0.254701, 0, 0
0.254919, 0, 0
0.249908, 0, 0
0.252929, 0, 0
0.249136, 0, 0
0.254687, 0, 0
0.252227, 0, 0
0.250391, 0, 0
0.252954, 0, 0
0.254323, 0, 0
0.247848, 0, 0
0.256871, 0, 0
0.24805, 0, 0
0.250589, 0, 0
0.248514, 0, 0
0.254883, 0, 0
0.239798, 0, 0
0.253321, 0, 0
0.251431, 0, 0
0.248534, 0, 0
0.256077, 0, 0
0.255717, 0, 0
0.258558, 0, 0
0.254674, 0, 0
0.255679, 0, 0
0.252992, 0, 0
0.245088, 0, 0
0.255297, 0, 0
0.253751, 0, 0
0.261095, 0, 0
0.25311, 0, 0
0.255021, 0, 0
0.253831, 0, 0
0.255006, 0, 0
0.247144, 0, 0
0.243924, 0, 0
0.255794, 0, 0
0.254712, 0, 0
0.255155, 0, 0
0.252555, 0, 0
0.257709, 0, 0
0.248523, 0, 0
0.250571, 0, 0
0.245113, 0, 0
0.250984, 0, 0
0.254334, 0, 0
0.249111, 0, 0
0.25031, 0, 0
0.254773, 0, 0
0.243378, 0, 0
0.264187, 0, 0
0.25706, 0, 0
0.244525, 0, 0
0.244885, 0, 0
0.247917, 0, 0
0.253701, 0, 0
0.263161, 0, 0
0.257744, 0, 0
0.25587, 0, 0
0.248448, 0, 0
0.253548, 0, 0
0.243922, 0, 0
0.254125, 0, 0
0.261249, 0, 0
0.252548, 0, 0
0.251214, 0, 0
0.244244, 0, 0
0.254293, 0, 0
0.257302, 0, 0
0.24335, 0, 0
0.247717, 0, 0
0.253419, 0, 0
0.241916, 0, 0
0.257173, 0, 0
0.245212, 0, 0
0.259589, 0, 0
0.258742, 0, 0
0.245894, 0, 0
0.249077, 0, 0
0.253618, 0, 0
0.255879, 0, 0
0.257136, 0, 0
0.250783, 0, 0
0.258813, 0, 0
0.243424, 0, 0
0.244905, 0, 0
0.251267, 0, 0
0.248123, 0, 0
0.250198, 0, 0
0.248801, 0, 0
0.250625, 0, 0
0.256239, 0, 0
0.246598, 0, 0
0.253336, 0, 0
0.245618, 0, 0
0.250877, 0, 0
0.251812, 0, 0
0.258412, 0, 0
0.248522, 0, 0
0.240744, 0, 0
0.246697, 0, 0
0.25372, 0, 0
0.255205, 0, 0
0.253207, 0, 0
0.254948, 0, 0
0.250728, 0, 0
0.261063, 0, 0
0.244584, 0, 0
