Selfish Miner Profit, Selfish Miner Network Delay, Honest Miner Network Delay
0.490658, 0, 0
0.505366, 0, 0
0.502449, 0, 0
0.48858, 0, 0
0.483542, 0, 0
0.487352, 0, 0
0.474047, 0, 0
0.474145, 0, 0
0.478329, 0, 0
0.480916, 0, 0
0.483608, 0, 0
0.488614, 0, 0
0.473702, 0, 0
0.46644, 0, 0
0.491685, 0, 0
0.480726, 0, 0
0.492244, 0, 0
0.473528, 0, 0
0.476942, 0, 0
0.483602, 0, 0
0.48413, 0, 0
0.484406, 0, 0
0.483427, 0, 0
0.503233, 0, 0
0.487721, 0, 0
0.488481, 0, 0
0.478925, 0, 0
0.490059, 0, 0
0.474677, 0, 0
0.480355, 0, 0
0.497014, 0, 0
0.488753, 0, 0
0.461027, 0, 0
0.486986, 0, 0
0.491797, 0, 0
0.493006, 0, 0
0.482904, 0, 0
0.47911, 0, 0
0.469797, 0, 0
0.485621, 0, 0
0.480386, 0, 0
0.488055, 0, 0
0.478203, 0, 0
0.491199, 0, 0
0.487702, 0, 0
0.47968, 0, 0
0.478144, 0, 0
0.487292, 0, 0
0.482794, 0, 0
0.502369, 0, 0
0.475151, 0, 0
0.484546, 0, 0
0.469445, 0, 0
0.476006, 0, 0
0.478764, 0, 0
0.485804, 0, 0
0.481588, 0, 0
0.483226, 0, 0
0.490905, 0, 0
0.486382, 0, 0
0.490501, 0, 0
0.495803, 0, 0
0.488909, 0, 0
0.476067, 0, 0
0.469706, 0, 0
0.480265, 0, 0
0.468273, 0, 0
0.497957, 0, 0
0.504307, 0, 0
0.47854, 0, 0
0.482663, 0, 0
0.482356, 0, 0
0.475617, 0, 0
0.471322, 0, 0
0.466918, 0, 0
0.473646, 0, 0
0.471894, 0, 0
0.487068, 0, 0
0.479765, 0, 0
0.480213, 0, 0
0.474134, 0, 0
0.470725, 0, 0
0.473954, 0, 0
0.468881, 0, 0
0.488014, 0, 0
0.490998, 0, 0
0.47635, 0, 0
0.498483, 0, 0
0.477868, 0, 0
0.473337, 0, 0
0.472169, 0, 0
0.476214, 0, 0
0.469613, 0, 0
0.482447, 0, 0
0.475437, 0, 0
0.481104, 0, 0
0.511565, 0, 0
0.49458, 0, 0
0.478631, 0, 0
0.489252, 0, 0
0.475875, 0, 0
0.47153, 0, 0
0.484147, 0, 0
0.473186, 0, 0
0.470567, 0, 0
0.475938, 0, 0
0.492505, 0, 0
0.477927, 0, 0
0.464749, 0, 0
0.482267, 0, 0
0.485494, 0, 0
0.47731, 0, 0
0.483324, 0, 0
0.490681, 0, 0
0.481961, 0, 0
0.489503, 0, 0
0.488137, 0, 0
0.47335, 0, 0
0.483828, 0, 0
0.487272, 0, 0
0.478411, 0, 0
0.499945, 0, 0
0.490481, 0, 0
0.466491, 0, 0
0.476637, 0, 0
0.49526, 0, 0
0.466916, 0, 0
0.4894, 0, 0
0.494275, 0, 0
0.484069, 0, 0
0.498901, 0, 0
0.486784, 0, 0
0.48076, 0, 0
0.490857, 0, 0
0.486456, 0, 0
0.480702, 0, 0
0.471946, 0, 0
0.473695, 0, 0
0.482112, 0, 0
0.503153, 0, 0
0.484358, 0, 0
0.484071, 0, 0
0.492132, 0, 0
0.486301, 0, 0
0.481599, 0, 0
0.488607, 0, 0
0.49637, 0, 0
0.483709, 0, 0
0.483943, 0, 0
0.475198, 0, 0
0.469963, 0, 0
0.473356, 0, 0
0.471752, 0, 0
0.49269, 0, 0
0.474067, 0, 0
0.483459, 0, 0
0.492953, 0, 0
0.488087, 0, 0
0.472443, 0, 0
0.461132, 0, 0
0.474849, 0, 0
0.476193, 0, 0
0.477601, 0, 0
0.487941, 0, 0
