0.969672, 0.868, 0.925
0.997465, 0.875, 0.898
0.982382, 0.895, 0.902
0.914143, 0.89, 0.861
0.98415, 0.893, 0.886
0.95151, 0.863, 0.847
0.978406, 0.916, 0.9
0.998726, 0.854, 0.892
0.971927, 0.87, 0.941
0.966416, 0.86, 0.842
0.954521, 0.935, 0.953
0.996046, 0.855, 0.909
0.989587, 0.921, 0.882
0.945534, 0.866, 0.886
0.9742, 0.896, 0.933
0.960849, 0.895, 0.833
0.940059, 0.914, 0.893
0.96329, 0.916, 0.803
0.995447, 0.871, 0.941
0.965322, 0.872, 0.867
0.99371, 0.861, 0.903
0.954062, 0.878, 0.913
0.989651, 0.932, 0.839
0.990342, 0.867, 0.968
0.991684, 0.865, 0.884
0.990251, 0.9, 0.955
0.963413, 0.907, 0.884
0.963837, 0.853, 0.857
0.961393, 0.864, 0.892
0.987338, 0.898, 0.917
0.929864, 0.846, 0.907
0.990408, 0.917, 0.835
0.985631, 0.864, 0.897
0.97943, 0.898, 0.907
0.967893, 0.94, 0.882
0.97685, 0.846, 0.915
0.985737, 0.917, 0.853
0.962209, 0.876, 0.896
0.961683, 0.89, 0.893
0.983929, 0.9, 0.864
0.943264, 0.897, 0.871
0.964104, 0.884, 0.938
0.962951, 0.857, 0.872
0.98512, 0.931, 0.887
0.990427, 0.843, 0.885
0.98117, 0.883, 0.89
0.961112, 0.842, 0.876
0.998734, 0.894, 0.901
0.967266, 0.931, 0.853
0.958988, 0.857, 0.877
0.99505, 0.894, 0.902
0.972139, 0.927, 0.909
0.976608, 0.953, 0.888
0.993784, 0.873, 0.894
0.980579, 0.94, 0.899
0.988636, 0.835, 0.901
0.964462, 0.898, 0.903
0.978925, 0.868, 0.865
0.981498, 0.834, 0.898
0.974533, 0.882, 0.897
0.999234, 0.897, 0.898
0.967938, 0.917, 0.938
0.950989, 0.859, 0.856
0.951438, 0.897, 0.889
0.991836, 0.866, 0.925
0.959426, 0.891, 0.901
0.964963, 0.909, 0.854
0.921712, 0.914, 0.897
0.980081, 0.929, 0.896
0.984175, 0.861, 0.866
0.992645, 0.921, 0.934
0.983161, 0.88, 0.895
0.908948, 0.935, 0.953
0.917705, 0.877, 0.875
0.996494, 0.954, 0.906
0.936316, 0.905, 0.907
0.953895, 0.83, 0.909
0.929456, 0.934, 0.879
0.959055, 0.912, 0.889
0.957468, 0.869, 0.924
0.994455, 0.9, 0.916
0.95457, 0.866, 0.879
0.971786, 0.912, 0.907
0.984053, 0.911, 0.869
0.953009, 0.909, 0.871
0.984583, 0.911, 0.881
0.985841, 0.861, 0.95
0.95654, 0.883, 0.901
0.99097, 0.881, 0.84
0.993666, 0.904, 0.907
0.985648, 0.845, 0.901
0.975099, 0.923, 0.858
0.968315, 0.884, 0.908
0.964844, 0.889, 0.881
0.954249, 0.843, 0.911
0.955164, 0.94, 0.829
0.989481, 0.886, 0.855
0.995029, 0.909, 0.905
0.945286, 0.903, 0.928
0.995599, 0.864, 0.895
0.909233, 0.879, 0.896
0.992945, 0.864, 0.895
0.946025, 0.859, 0.928
0.918913, 0.897, 0.869
0.940752, 0.896, 0.866
0.988089, 0.927, 0.923
0.949845, 0.864, 0.879
0.961077, 0.885, 0.922
0.979103, 0.904, 0.889
0.995141, 0.926, 0.919
0.982407, 0.893, 0.896
0.977272, 0.853, 0.853
0.950892, 0.848, 0.863
0.954039, 0.916, 0.934
0.982069, 0.913, 0.883
0.984516, 0.89, 0.877
0.97662, 0.877, 0.931
0.959541, 0.892, 0.898
0.955976, 0.883, 0.916
0.98481, 0.871, 0.953
0.967385, 0.908, 0.937
