Selfish Miner Profit, Selfish Miner Network Delay, Honest Miner Network Delay
0.0912555, 0, 0
0.0961068, 0, 0
0.0886937, 0, 0
0.0935756, 0, 0
0.0968692, 0, 0
0.0957703, 0, 0
0.09398, 0, 0
0.0921133, 0, 0
0.0922265, 0, 0
0.0947115, 0, 0
0.090928, 0, 0
0.0954183, 0, 0
0.0936953, 0, 0
0.0965887, 0, 0
0.0917, 0, 0
0.0963329, 0, 0
0.09253, 0, 0
0.0927707, 0, 0
0.0966034, 0, 0
0.0973917, 0, 0
0.0937977, 0, 0
0.092919, 0, 0
0.096198, 0, 0
0.094224, 0, 0
0.0969267, 0, 0
0.094008, 0, 0
0.0946717, 0, 0
0.0930194, 0, 0
0.0981002, 0, 0
0.0976303, 0, 0
0.0944412, 0, 0
0.0951608, 0, 0
0.0915201, 0, 0
0.0967685, 0, 0
0.100074, 0, 0
0.0921703, 0, 0
0.0881131, 0, 0
0.0895854, 0, 0
0.0903924, 0, 0
0.0900318, 0, 0
0.0961317, 0, 0
0.100272, 0, 0
0.0927172, 0, 0
0.096913, 0, 0
0.0976852, 0, 0
0.0995716, 0, 0
0.0960518, 0, 0
0.0979505, 0, 0
0.0972613, 0, 0
0.0950381, 0, 0
0.0951632, 0, 0
0.0939377, 0, 0
0.0900202, 0, 0
0.0920194, 0, 0
0.0946072, 0, 0
0.0995921, 0, 0
0.0991211, 0, 0
0.0934675, 0, 0
0.0898683, 0, 0
0.0930452, 0, 0
0.100066, 0, 0
0.0967417, 0, 0
0.0935406, 0, 0
0.0962507, 0, 0
0.0972891, 0, 0
0.0881455, 0, 0
0.0926489, 0, 0
0.090292, 0, 0
0.0977722, 0, 0
0.0980172, 0, 0
0.0987855, 0, 0
0.0997338, 0, 0
0.0981076, 0, 0
0.0912878, 0, 0
0.0893565, 0, 0
0.0933456, 0, 0
0.0917841, 0, 0
0.101274, 0, 0
0.0967547, 0, 0
0.0959532, 0, 0
0.093056, 0, 0
0.0968218, 0, 0
0.0950929, 0, 0
0.0955494, 0, 0
0.095198, 0, 0
0.0929062, 0, 0
0.0907564, 0, 0
0.0905431, 0, 0
0.0958342, 0, 0
0.0959517, 0, 0
0.0901415, 0, 0
0.100504, 0, 0
0.0931887, 0, 0
0.09662, 0, 0
0.0929016, 0, 0
0.0901223, 0, 0
0.0963241, 0, 0
0.0953385, 0, 0
0.0976936, 0, 0
0.0930623, 0, 0
0.0967008, 0, 0
0.0949475, 0, 0
0.0932064, 0, 0
0.0942339, 0, 0
0.0924061, 0, 0
0.0858503, 0, 0
0.09285, 0, 0
0.0973261, 0, 0
0.0925506, 0, 0
0.099325, 0, 0
0.0914796, 0, 0
0.091857, 0, 0
0.0979899, 0, 0
0.0945273, 0, 0
0.089894, 0, 0
0.0941214, 0, 0
0.0908843, 0, 0
0.0973369, 0, 0
0.0952313, 0, 0
0.0943357, 0, 0
0.098909, 0, 0
0.0942323, 0, 0
0.0956805, 0, 0
0.0918618, 0, 0
0.0936363, 0, 0
0.0961546, 0, 0
0.0921005, 0, 0
0.095912, 0, 0
0.0954707, 0, 0
0.0950675, 0, 0
0.103154, 0, 0
0.096357, 0, 0
0.0913375, 0, 0
0.0885993, 0, 0
0.0960062, 0, 0
0.0958537, 0, 0
0.0895805, 0, 0
0.101001, 0, 0
0.0940022, 0, 0
0.0950493, 0, 0
0.0928799, 0, 0
0.0892231, 0, 0
0.0973293, 0, 0
0.0943776, 0, 0
0.0884596, 0, 0
0.0936763, 0, 0
0.0979437, 0, 0
0.0961603, 0, 0
0.0959948, 0, 0
0.0964665, 0, 0
0.0936975, 0, 0
0.0943917, 0, 0
0.0908214, 0, 0
0.102284, 0, 0
0.0967793, 0, 0
0.0949154, 0, 0
0.0965865, 0, 0
0.0988136, 0, 0
0.0956944, 0, 0
0.0953442, 0, 0
0.0860491, 0, 0
0.0938248, 0, 0
0.0924586, 0, 0
0.0920928, 0, 0
0.0977311, 0, 0
0.0871052, 0, 0
0.0945712, 0, 0
0.0971082, 0, 0
0.0945865, 0, 0
0.0997969, 0, 0
0.0926246, 0, 0
0.0897816, 0, 0
0.0958034, 0, 0
0.0958617, 0, 0
0.090842, 0, 0
0.0857103, 0, 0
0.0894632, 0, 0
0.0939831, 0, 0
0.0844885, 0, 0
0.0894034, 0, 0
0.0930938, 0, 0
0.0949446, 0, 0
0.0948159, 0, 0
0.0926196, 0, 0
0.0953411, 0, 0
0.0926169, 0, 0
0.0939652, 0, 0
0.0917878, 0, 0
0.09366, 0, 0
0.0954495, 0, 0
0.100556, 0, 0
0.0943072, 0, 0
0.0931755, 0, 0
0.0986212, 0, 0
0.0930453, 0, 0
0.0950202, 0, 0
0.095967, 0, 0
0.0926131, 0, 0
0.0955221, 0, 0
0.0942694, 0, 0
0.0955984, 0, 0
0.0867725, 0, 0
0.0915077, 0, 0
0.0979353, 0, 0
0.0908759, 0, 0
0.095771, 0, 0
0.0962665, 0, 0
0.0926034, 0, 0
0.0925997, 0, 0
0.09553, 0, 0
0.100633, 0, 0
0.0924641, 0, 0
0.0989572, 0, 0
0.0964035, 0, 0
0.0925073, 0, 0
0.0951413, 0, 0
0.0928906, 0, 0
0.101825, 0, 0
0.0943652, 0, 0
0.0967625, 0, 0
0.0938278, 0, 0
0.0958251, 0, 0
0.093443, 0, 0
0.0954912, 0, 0
0.0967104, 0, 0
0.0941365, 0, 0
0.0942283, 0, 0
0.0928641, 0, 0
0.0895508, 0, 0
0.088286, 0, 0
0.0940565, 0, 0
0.0877079, 0, 0
0.0906553, 0, 0
0.0954106, 0, 0
0.0937134, 0, 0
0.101345, 0, 0
0.0899771, 0, 0
0.0982005, 0, 0
0.0953041, 0, 0
0.092464, 0, 0
0.0925971, 0, 0
0.088883, 0, 0
0.0945746, 0, 0
0.0920055, 0, 0
0.0919498, 0, 0
0.0907326, 0, 0
0.0942867, 0, 0
0.0993544, 0, 0
0.0869269, 0, 0
0.0959961, 0, 0
0.0946306, 0, 0
0.0919935, 0, 0
0.0953759, 0, 0
0.0928623, 0, 0
0.0951142, 0, 0
0.0899262, 0, 0
0.0903566, 0, 0
0.0980755, 0, 0
0.0904336, 0, 0
0.0890762, 0, 0
