Selfish Miner Profit, Block Vakue
0.249672, 637737718
0.253621, 637782156
0.24604, 637743318
0.249721, 637760070
0.252252, 637758230
0.248953, 637763508
0.253873, 637778637
0.247561, 637687511
0.239085, 637805899
0.262857, 637753727
0.25335, 637753136
0.255796, 637733325
0.248467, 637719585
0.252257, 637775355
0.250837, 637762202
0.258102, 637725935
0.249904, 637797261
0.24661, 637755260
0.254926, 637739670
0.242633, 637795318
0.25171, 637730458
0.24382, 637715361
0.243381, 637790818
0.258696, 637704651
0.252807, 637726796
0.253882, 637740924
0.256627, 637778767
0.248997, 637749472
0.242432, 637736156
0.23643, 637752916
0.253236, 637758988
0.254137, 637788533
0.24238, 637758207
0.253373, 637708217
0.242874, 637773739
0.248117, 637753922
0.244864, 637774595
0.259703, 637682859
0.242699, 637740347
0.24633, 637795489
0.251453, 637786349
0.253436, 637740820
0.247817, 637737212
0.249605, 637731822
0.25352, 637764028
0.259859, 637746478
0.245993, 637772617
0.245855, 637788395
0.253604, 637713153
0.241526, 637736860
0.25009, 637817396
0.249277, 637734786
0.24774, 637751078
0.245954, 637761721
0.248172, 637806496
0.244831, 637767628
0.257384, 637751101
0.250529, 637724699
0.242774, 637728324
0.242695, 637734437
0.253193, 637755209
0.252416, 637760546
0.251995, 637775918
0.25144, 637719123
0.25218, 637767529
0.236105, 637734032
0.248153, 637709366
0.247678, 637776025
0.245414, 637748537
0.253855, 637712423
0.260727, 637767505
0.250396, 637794825
0.24055, 637749126
0.259951, 637718690
0.250092, 637774063
0.248112, 637775558
0.242105, 637771371
0.27122, 637725147
0.251349, 637744798
0.242343, 637758681
0.244901, 637773822
0.255461, 637755832
0.249108, 637761839
0.251376, 637734463
0.254064, 637759601
0.252868, 637740485
0.257, 637751351
0.253826, 637792703
0.250817, 637728712
0.246787, 637741175
0.245899, 637787015
0.255009, 637754074
0.251033, 637716648
0.25071, 637752350
0.243492, 637750493
0.243885, 637794499
0.249269, 637744132
0.247676, 637704300
0.243562, 637769952
0.245154, 637759831
0.246915, 637772907
0.260962, 637748059
0.248132, 637768801
0.249864, 637727423
0.254529, 637758057
0.246713, 637756898
0.248837, 637786422
0.267007, 637756796
0.244644, 637774878
0.256665, 637708363
0.256948, 637700730
0.252742, 637780317
0.248098, 637780687
0.241662, 637730799
0.242393, 637746994
0.257227, 637760406
0.245652, 637764426
0.246677, 637737449
0.260176, 637734976
0.252712, 637708696
0.249999, 637749539
0.254244, 637749700
0.256602, 637800052
0.254679, 637759493
0.250524, 637759230
0.252402, 637760188
0.248548, 637799435
0.250859, 637776164
0.2601, 637792892
0.24168, 637730252
0.256862, 637727894
0.252624, 637790696
0.26204, 637750793
0.252106, 637774223
0.256688, 637709446
0.255038, 637784615
0.249381, 637766341
0.242886, 637726188
0.240564, 637777598
0.253488, 637765545
0.260529, 637798606
0.253021, 637758058
0.246987, 637727496
0.242037, 637739519
0.254266, 637771599
0.253, 637759934
0.250453, 637730283
0.242394, 637814832
0.251048, 637757667
0.246959, 637790273
0.248336, 637805091
0.256001, 637745106
0.252162, 637743988
0.25168, 637806166
0.250746, 637766774
0.252767, 637765647
0.249969, 637767700
0.253353, 637705814
0.248362, 637775639
0.260443, 637769065
0.247774, 637789797
0.2533, 637747322
0.252084, 637738090
0.252741, 637771918
0.249997, 637728749
0.242577, 637755350
0.255324, 637779494
0.242713, 637744599
0.243055, 637762701
0.253526, 637762980
0.246771, 637738003
0.251247, 637732213
0.244665, 637764013
0.252799, 637792262
0.24981, 637771637
0.248462, 637759636
0.249007, 637725272
0.251512, 637715908
0.234498, 637731721
0.254953, 637802905
0.252224, 637750595
0.255721, 637762547
0.248716, 637748269
0.249471, 637713965
0.247739, 637764858
0.248907, 637767979
0.252768, 637767596
0.252436, 637718249
0.239723, 637762864
0.258268, 637780822
0.246626, 637729381
0.252452, 637750924
0.253166, 637768251
0.254217, 637761443
0.255785, 637694669
0.240509, 637735517
0.2519, 637775361
0.236799, 637712556
0.252458, 637733974
0.247694, 637719843
0.251991, 637747080
0.254561, 637729652
0.249542, 637783453
0.253147, 637769201
0.250663, 637765775
0.257585, 637764101
0.254268, 637785106
0.246436, 637734288
0.261406, 637757720
0.244996, 637747003
0.257862, 637759057
0.238302, 637734511
0.239012, 637758124
0.249439, 637730411
0.254391, 637784889
0.262234, 637759256
0.253093, 637738659
0.255707, 637758663
0.253185, 637735729
0.248276, 637783917
0.255247, 637768234
0.248755, 637780311
0.245217, 637734281
0.243124, 637746760
0.247085, 637751921
0.252645, 637729913
0.257972, 637765401
0.250808, 637783488
0.246748, 637767594
0.255767, 637775511
0.251317, 637773087
0.249674, 637723068
0.252332, 637724955
0.260094, 637720675
0.257575, 637712664
0.243602, 637756521
0.250244, 637733655
0.261691, 637775387
0.236704, 637789756
0.237135, 637772690
0.249447, 637750426
0.252775, 637764439
0.250673, 637752652
0.254331, 637746187
0.252042, 637771355
0.243492, 637763887
0.248824, 637768589
0.252632, 637775571
0.26289, 637777029
0.250751, 637735250
0.242174, 637796485
0.240081, 637762042
0.258248, 637779047
0.255402, 637782083
0.25809, 637766259
0.24795, 637722330
0.252319, 637709607
0.2402, 637741518
0.251132, 637765107
0.247732, 637743908
0.248957, 637717004
0.257496, 637754095
0.244134, 637727283
0.253105, 637749045
0.254882, 637742333
0.247242, 637771685
0.250996, 637781590
0.253847, 637799866
0.257581, 637741829
0.249203, 637777458
0.253202, 637742401
0.239763, 637743909
0.2539, 637727113
0.249652, 637756295
0.253754, 637788457
0.249112, 637713565
0.242976, 637820337
0.256528, 637731289
0.249828, 637787809
0.249706, 637732295
0.262105, 637750154
0.258488, 637798044
0.248118, 637786946
0.247237, 637755611
0.243257, 637701507
0.254395, 637772865
0.250938, 637726844
0.257508, 637744479
0.256399, 637767676
0.247091, 637716597
0.25795, 637752915
0.25765, 637766672
0.242627, 637783193
0.246294, 637774052
0.256505, 637771529
0.251897, 637776107
0.239409, 637736941
0.252238, 637777161
0.242171, 637732641
0.258771, 637750099
0.263828, 637807419
0.254971, 637764628
0.249994, 637758274
0.247802, 637788643
0.247731, 637699047
0.25489, 637750249
0.255855, 637724997
0.246213, 637746643
0.246974, 637746022
0.254418, 637752462
0.260655, 637734083
0.243393, 637766976
0.251511, 637705727
0.258444, 637796354
0.249306, 637732811
0.241791, 637722663
0.250813, 637730709
0.249868, 637742865
0.240642, 637780558
0.241943, 637718707
0.253086, 637800408
0.255013, 637765909
0.250015, 637727513
0.255391, 637728114
0.246667, 637722971
0.254153, 637784546
0.252179, 637742169
0.250192, 637762185
0.260553, 637726792
0.251114, 637784567
0.259134, 637731637
0.257226, 637747825
0.255029, 637798384
0.249079, 637731371
0.254447, 637769495
0.252485, 637737632
0.251467, 637741099
0.250884, 637760258
0.247387, 637754615
0.258642, 637766201
0.240639, 637770987
0.240327, 637768789
0.251186, 637788992
0.256524, 637728925
0.245319, 637780180
0.252139, 637784600
0.25147, 637765604
0.255164, 637750739
0.246517, 637766864
0.251629, 637766155
0.252225, 637748090
0.256957, 637723417
0.254012, 637788231
0.251879, 637754301
0.251414, 637818658
0.255513, 637765405
0.249396, 637758576
0.253514, 637750194
0.248044, 637739337
0.254434, 637796980
0.251294, 637746019
0.248811, 637778194
0.24835, 637778259
0.242828, 637754044
0.249903, 637743402
0.257951, 637714838
0.249015, 637771066
0.246324, 637761038
0.243388, 637756826
0.250793, 637789608
0.249379, 637728500
0.25469, 637732345
0.250143, 637731713
0.252183, 637773500
0.246255, 637741248
0.263324, 637731366
0.253488, 637763696
0.250792, 637767193
0.240627, 637737945
0.248434, 637769281
0.249011, 637779290
0.257794, 637741667
0.250358, 637762673
0.252007, 637717740
0.257223, 637742823
0.263205, 637745911
0.248468, 637774187
0.254994, 637733092
0.252957, 637730845
0.263181, 637733965
0.245867, 637755786
0.25122, 637743925
0.247201, 637758483
0.258427, 637721336
0.256781, 637849689
0.246774, 637724074
0.259294, 637707030
0.263205, 637746335
0.236463, 637813251
0.253874, 637762713
0.256231, 637727088
0.258541, 637767510
0.261274, 637759995
0.248967, 637752225
0.245863, 637734404
0.26372, 637823603
0.251429, 637713098
0.249965, 637776763
0.25969, 637728141
0.252313, 637709881
0.243984, 637763753
0.245111, 637743519
0.255046, 637793711
0.25155, 637723870
0.251081, 637761463
0.244928, 637735395
0.257036, 637764003
0.253817, 637780106
0.250633, 637800707
0.257554, 637766198
0.243682, 637792846
0.242313, 637753006
0.250903, 637772675
0.246609, 637740260
0.253687, 637698851
0.244721, 637743625
0.255179, 637712403
0.247355, 637744940
0.248121, 637764102
0.24992, 637710136
0.256395, 637794104
0.254045, 637718228
0.250477, 637743496
0.252915, 637752331
0.262831, 637734083
0.255684, 637765689
0.24623, 637724917
0.246064, 637738225
0.249688, 637777220
0.248276, 637771151
0.24444, 637762440
0.250101, 637775442
0.238347, 637760206
0.249234, 637754848
0.249209, 637783057
0.253498, 637731757
0.238903, 637721646
0.253741, 637814890
0.260156, 637704893
0.263941, 637722339
0.250966, 637801073
0.258314, 637734794
0.253572, 637752676
0.250276, 637799299
0.247141, 637762501
0.255075, 637717735
0.255837, 637756456
0.256689, 637790993
0.254774, 637757744
0.250263, 637735267
0.244875, 637772070
0.248093, 637714903
