Selfish Miner Profit, Block Vakue
0.095605, 637737718
0.0950165, 637782156
0.0889282, 637743318
0.0949555, 637760070
0.101008, 637758230
0.0959225, 637763508
0.0934196, 637778637
0.0930028, 637687511
0.0973821, 637805899
0.0914861, 637753727
0.102808, 637753136
0.0928008, 637733325
0.0940432, 637719585
0.101158, 637775355
0.0953208, 637762202
0.0907088, 637725935
0.0930212, 637797261
0.094959, 637755260
0.0922881, 637739670
0.0975041, 637795318
0.0923938, 637730458
0.0860738, 637715361
0.0921791, 637790818
0.0992493, 637704651
0.0874324, 637726796
0.0954988, 637740924
0.0953285, 637778767
0.0935429, 637749472
0.095484, 637736156
0.0909342, 637752916
0.099192, 637758988
0.0983415, 637788533
0.0976597, 637758207
0.0919645, 637708217
0.0981, 637773739
0.0907493, 637753922
0.0906468, 637774595
0.0982428, 637682859
0.0948409, 637740347
0.0997492, 637795489
0.0935332, 637786349
0.0996985, 637740820
0.0988669, 637737212
0.094847, 637731822
0.0878726, 637764028
0.0935623, 637746478
0.0975866, 637772617
0.0929416, 637788395
0.0947834, 637713153
0.093902, 637736860
0.103662, 637817396
0.0972631, 637734786
0.0943335, 637751078
0.0918313, 637761721
0.0895878, 637806496
0.0914788, 637767628
0.0951604, 637751101
0.0916003, 637724699
0.089585, 637728324
0.0955732, 637734437
0.0946149, 637755209
0.092789, 637760546
0.0882737, 637775918
0.0932572, 637719123
0.0987561, 637767529
0.0898681, 637734032
0.0899982, 637709366
0.0892529, 637776025
0.0854334, 637748537
0.0909506, 637712423
0.0874072, 637767505
0.0931029, 637794825
0.0874713, 637749126
0.0957619, 637718690
0.0923391, 637774063
0.0937283, 637775558
0.0995276, 637771371
0.0995629, 637725147
0.0862529, 637744798
0.0890781, 637758681
0.0970036, 637773822
0.0873497, 637755832
0.0925915, 637761839
0.0966964, 637734463
0.0964508, 637759601
0.0922398, 637740485
0.095468, 637751351
0.0976865, 637792703
0.0953037, 637728712
0.0967345, 637741175
0.0948379, 637787015
0.0975652, 637754074
0.0967094, 637716648
0.0884963, 637752350
0.100711, 637750493
0.0931486, 637794499
0.0949331, 637744132
0.0947482, 637704300
0.09596, 637769952
0.101605, 637759831
0.0973231, 637772907
0.0911854, 637748059
0.0950504, 637768801
0.0939119, 637727423
0.0906561, 637758057
0.0999901, 637756898
0.0938894, 637786422
0.0960413, 637756796
0.0931225, 637774878
0.091553, 637708363
0.0982352, 637700730
0.0967065, 637780317
0.0973489, 637780687
0.0909345, 637730799
0.0886171, 637746994
0.0934484, 637760406
0.0940147, 637764426
0.0924914, 637737449
0.0930805, 637734976
0.0875844, 637708696
0.0872673, 637749539
0.0904131, 637749700
0.0936589, 637800052
0.0954148, 637759493
0.0904325, 637759230
0.0947987, 637760188
0.0909569, 637799435
0.0921213, 637776164
0.0970703, 637792892
0.0926993, 637730252
0.0923576, 637727894
0.0934928, 637790696
0.091208, 637750793
0.0948614, 637774223
0.0941667, 637709446
0.0994502, 637784615
0.095513, 637766341
0.0912529, 637726188
0.0939689, 637777598
0.0892119, 637765545
0.0961379, 637798606
0.0910381, 637758058
0.0956037, 637727496
0.0853138, 637739519
0.0976391, 637771599
0.093317, 637759934
0.0904038, 637730283
0.0979754, 637814832
0.0980384, 637757667
0.0913618, 637790273
0.0965368, 637805091
0.098068, 637745106
0.084718, 637743988
0.0997982, 637806166
0.0955055, 637766774
0.0961048, 637765647
0.0959998, 637767700
0.0986252, 637705814
0.0992064, 637775639
0.0897823, 637769065
0.0948268, 637789797
0.0871129, 637747322
0.0982562, 637738090
0.091585, 637771918
0.0970929, 637728749
0.0859046, 637755350
0.0915217, 637779494
0.103406, 637744599
0.0966102, 637762701
0.0861503, 637762980
0.0970849, 637738003
0.0956637, 637732213
0.0958224, 637764013
0.0957333, 637792262
0.0936993, 637771637
0.0929392, 637759636
0.0953073, 637725272
0.092063, 637715908
0.0871232, 637731721
0.100533, 637802905
0.0978863, 637750595
0.0984888, 637762547
0.0888129, 637748269
0.0990627, 637713965
0.094942, 637764858
0.10479, 637767979
0.0894282, 637767596
0.0969304, 637718249
0.0912335, 637762864
0.0989578, 637780822
0.0999145, 637729381
0.0897223, 637750924
0.0937778, 637768251
0.0958534, 637761443
0.0895576, 637694669
0.0990095, 637735517
0.102901, 637775361
0.0955283, 637712556
0.0973816, 637733974
0.0931759, 637719843
0.0989867, 637747080
0.0932044, 637729652
0.0884674, 637783453
0.0887289, 637769201
0.0909236, 637765775
0.0875143, 637764101
0.0942771, 637785106
0.0977413, 637734288
0.0996862, 637757720
0.0924562, 637747003
0.0959699, 637759057
0.0979789, 637734511
0.0906596, 637758124
0.0947316, 637730411
0.0918677, 637784889
0.0927217, 637759256
0.100005, 637738659
0.0913151, 637758663
0.0934891, 637735729
0.0953972, 637783917
0.0893517, 637768234
0.0970632, 637780311
0.0976878, 637734281
0.0966864, 637746760
0.0935959, 637751921
0.097359, 637729913
0.0922136, 637765401
0.101527, 637783488
0.0998474, 637767594
0.0946483, 637775511
0.0934641, 637773087
0.0890648, 637723068
0.0977777, 637724955
0.0949686, 637720675
0.095596, 637712664
0.0986015, 637756521
0.0916567, 637733655
0.0862582, 637775387
0.0874832, 637789756
0.0988355, 637772690
0.0939005, 637750426
0.102356, 637764439
0.0916241, 637752652
0.0894343, 637746187
0.0958894, 637771355
0.091342, 637763887
0.0914063, 637768589
0.0952928, 637775571
0.0950667, 637777029
0.0909282, 637735250
0.091048, 637796485
0.0924501, 637762042
0.0946116, 637779047
0.0955199, 637782083
0.090937, 637766259
0.089225, 637722330
0.092045, 637709607
0.0913474, 637741518
0.0860617, 637765107
0.0945495, 637743908
0.0924473, 637717004
0.091099, 637754095
0.0962404, 637727283
0.0907812, 637749045
0.0965079, 637742333
0.0931446, 637771685
0.0977617, 637781590
0.0963438, 637799866
0.0937945, 637741829
0.0952503, 637777458
0.0956406, 637742401
0.0958593, 637743909
0.0982068, 637727113
0.0887808, 637756295
0.0972307, 637788457
0.0947882, 637713565
0.0990267, 637820337
0.0966893, 637731289
0.0948746, 637787809
0.09709, 637732295
0.0987237, 637750154
0.092699, 637798044
0.0919462, 637786946
0.0910016, 637755611
0.0918795, 637701507
0.095361, 637772865
0.0886706, 637726844
0.0900057, 637744479
0.0949132, 637767676
0.092415, 637716597
0.0876655, 637752915
0.0958691, 637766672
0.0877552, 637783193
0.0927246, 637774052
0.094679, 637771529
0.097727, 637776107
0.097774, 637736941
0.0890486, 637777161
0.0875489, 637732641
0.0943621, 637750099
0.0858292, 637807419
0.0910212, 637764628
0.09529, 637758274
0.0895833, 637788643
0.0934271, 637699047
0.09185, 637750249
0.0942465, 637724997
0.0977718, 637746643
0.089521, 637746022
0.0960304, 637752462
0.0971975, 637734083
0.0991046, 637766976
0.0906692, 637705727
0.0913318, 637796354
0.0979742, 637732811
0.0982665, 637722663
0.0915552, 637730709
0.0955732, 637742865
0.0980705, 637780558
0.0898562, 637718707
0.0915422, 637800408
0.0951759, 637765909
0.0978084, 637727513
0.0926559, 637728114
0.0901577, 637722971
0.092494, 637784546
0.0868247, 637742169
0.100696, 637762185
0.0872971, 637726792
0.094691, 637784567
0.0930306, 637731637
0.0959217, 637747825
0.0975579, 637798384
0.0996357, 637731371
0.0909994, 637769495
0.0987398, 637737632
0.0913557, 637741099
0.0928559, 637760258
0.0878308, 637754615
0.0887892, 637766201
0.0953456, 637770987
0.0920852, 637768789
0.0941251, 637788992
0.101786, 637728925
0.0895502, 637780180
0.0920028, 637784600
0.0932447, 637765604
0.0945832, 637750739
0.0935609, 637766864
0.0953168, 637766155
0.0942649, 637748090
0.0981308, 637723417
0.0948124, 637788231
0.0889582, 637754301
0.0968289, 637818658
0.0907173, 637765405
0.0956531, 637758576
0.0907, 637750194
0.0910819, 637739337
0.0987272, 637796980
0.0974706, 637746019
0.0975729, 637778194
0.0934952, 637778259
0.0918661, 637754044
0.0928061, 637743402
0.09182, 637714838
0.0919638, 637771066
0.090668, 637761038
0.094723, 637756826
0.0907084, 637789608
0.0944959, 637728500
0.0998138, 637732345
0.0864558, 637731713
0.0954931, 637773500
0.0919041, 637741248
0.0922831, 637731366
0.0972752, 637763696
0.0931716, 637767193
0.0911359, 637737945
0.0964385, 637769281
0.0948857, 637779290
0.0954455, 637741667
0.0929151, 637762673
0.0964562, 637717740
0.0991324, 637742823
0.092887, 637745911
0.0977811, 637774187
0.0936997, 637733092
0.0918313, 637730845
0.0900258, 637733965
0.0928419, 637755786
0.0929346, 637743925
0.0918112, 637758483
