Selfish Miner Profit, Block Vakue
0.471938, 637737718
0.473905, 637782156
0.475138, 637743318
0.477391, 637760070
0.487029, 637758230
0.49051, 637763508
0.478732, 637778637
0.484782, 637687511
0.503427, 637805899
0.479077, 637753727
0.488668, 637753136
0.496591, 637733325
0.489191, 637719585
0.480706, 637775355
0.493823, 637762202
0.464722, 637725935
0.48285, 637797261
0.480675, 637755260
0.478095, 637739670
0.48043, 637795318
0.490214, 637730458
0.489772, 637715361
0.484062, 637790818
0.496033, 637704651
0.474802, 637726796
0.481065, 637740924
0.486817, 637778767
0.493238, 637749472
0.487338, 637736156
0.4928, 637752916
0.476486, 637758988
0.49768, 637788533
0.471874, 637758207
0.49694, 637708217
0.471772, 637773739
0.486409, 637753922
0.479966, 637774595
0.49184, 637682859
0.465505, 637740347
0.500382, 637795489
0.472816, 637786349
0.496556, 637740820
0.462902, 637737212
0.47266, 637731822
0.478631, 637764028
0.493522, 637746478
0.497151, 637772617
0.481661, 637788395
0.476771, 637713153
0.469866, 637736860
0.481636, 637817396
0.471526, 637734786
0.488367, 637751078
0.472048, 637761721
0.476588, 637806496
0.486561, 637767628
0.478646, 637751101
0.504483, 637724699
0.488935, 637728324
0.481624, 637734437
0.50333, 637755209
0.479, 637760546
0.484924, 637775918
0.486305, 637719123
0.502876, 637767529
0.468153, 637734032
0.479671, 637709366
0.491464, 637776025
0.481077, 637748537
0.487425, 637712423
0.500641, 637767505
0.477938, 637794825
0.5008, 637749126
0.476813, 637718690
0.496599, 637774063
0.481915, 637775558
0.473414, 637771371
0.464173, 637725147
0.491029, 637744798
0.475274, 637758681
0.473171, 637773822
0.481097, 637755832
0.466293, 637761839
0.478404, 637734463
0.48206, 637759601
0.461045, 637740485
0.483352, 637751351
0.497169, 637792703
0.493579, 637728712
0.489872, 637741175
0.47591, 637787015
0.484777, 637754074
0.478742, 637716648
0.504223, 637752350
0.467934, 637750493
0.476959, 637794499
0.484383, 637744132
0.493085, 637704300
0.459522, 637769952
0.471546, 637759831
0.484265, 637772907
0.489067, 637748059
0.485617, 637768801
0.484605, 637727423
0.483023, 637758057
0.485741, 637756898
0.468345, 637786422
0.468927, 637756796
0.498258, 637774878
0.498263, 637708363
0.476844, 637700730
0.485492, 637780317
0.480245, 637780687
0.475478, 637730799
0.486069, 637746994
0.483057, 637760406
0.474579, 637764426
0.463747, 637737449
0.499957, 637734976
0.486551, 637708696
0.478931, 637749539
0.500651, 637749700
0.475117, 637800052
0.481214, 637759493
0.476724, 637759230
0.486525, 637760188
0.486819, 637799435
0.50424, 637776164
0.468594, 637792892
0.480413, 637730252
0.474051, 637727894
0.48046, 637790696
0.48171, 637750793
0.481183, 637774223
0.465856, 637709446
0.481441, 637784615
0.49163, 637766341
0.493582, 637726188
0.496946, 637777598
0.489958, 637765545
0.483449, 637798606
0.488055, 637758058
0.479876, 637727496
0.468483, 637739519
0.493468, 637771599
0.482512, 637759934
0.486773, 637730283
0.475105, 637814832
0.481655, 637757667
0.490496, 637790273
0.484294, 637805091
0.495375, 637745106
0.4725, 637743988
0.483276, 637806166
0.481762, 637766774
0.486713, 637765647
0.488232, 637767700
0.488773, 637705814
0.48198, 637775639
0.470852, 637769065
0.472409, 637789797
0.483157, 637747322
0.486688, 637738090
0.480018, 637771918
0.487282, 637728749
0.468805, 637755350
0.495287, 637779494
0.493886, 637744599
0.468198, 637762701
0.489133, 637762980
0.49432, 637738003
0.473932, 637732213
0.470174, 637764013
0.496583, 637792262
0.480622, 637771637
0.482376, 637759636
0.480067, 637725272
0.46544, 637715908
0.462801, 637731721
0.491618, 637802905
0.507071, 637750595
0.486384, 637762547
0.512217, 637748269
0.480196, 637713965
0.478402, 637764858
0.479502, 637767979
0.493772, 637767596
0.47203, 637718249
0.473036, 637762864
0.488138, 637780822
0.482961, 637729381
0.458671, 637750924
0.465705, 637768251
0.482905, 637761443
0.485087, 637694669
0.471781, 637735517
0.489742, 637775361
0.470644, 637712556
0.474831, 637733974
0.500344, 637719843
0.490787, 637747080
0.493929, 637729652
0.47056, 637783453
0.471373, 637769201
0.484663, 637765775
0.478678, 637764101
0.478474, 637785106
0.483792, 637734288
0.484218, 637757720
0.499864, 637747003
0.476535, 637759057
0.482097, 637734511
0.479784, 637758124
0.477894, 637730411
0.478565, 637784889
0.47974, 637759256
0.476735, 637738659
0.480042, 637758663
0.478765, 637735729
0.480979, 637783917
0.489668, 637768234
0.475283, 637780311
0.47611, 637734281
0.480531, 637746760
0.491248, 637751921
0.487054, 637729913
0.474927, 637765401
0.488878, 637783488
0.498712, 637767594
0.494465, 637775511
0.483371, 637773087
0.489837, 637723068
0.483719, 637724955
0.476987, 637720675
0.488875, 637712664
0.503689, 637756521
0.480623, 637733655
0.474979, 637775387
0.496915, 637789756
0.473119, 637772690
0.477061, 637750426
0.481599, 637764439
0.482554, 637752652
0.500127, 637746187
0.491245, 637771355
0.492014, 637763887
0.481181, 637768589
0.475474, 637775571
0.462767, 637777029
0.484329, 637735250
0.493927, 637796485
0.478187, 637762042
0.478363, 637779047
0.471898, 637782083
0.481961, 637766259
0.492196, 637722330
0.498318, 637709607
0.483428, 637741518
0.47137, 637765107
0.497985, 637743908
0.475293, 637717004
0.479099, 637754095
0.482025, 637727283
0.492731, 637749045
0.485832, 637742333
0.482258, 637771685
0.485024, 637781590
0.493822, 637799866
0.472267, 637741829
0.479535, 637777458
0.47981, 637742401
0.478061, 637743909
0.469094, 637727113
0.460936, 637756295
0.493485, 637788457
0.484574, 637713565
0.471305, 637820337
0.475358, 637731289
0.500015, 637787809
0.482178, 637732295
0.489942, 637750154
0.481459, 637798044
0.469364, 637786946
0.476173, 637755611
0.487326, 637701507
0.487698, 637772865
0.498747, 637726844
0.477977, 637744479
0.490512, 637767676
0.476603, 637716597
0.474889, 637752915
0.476555, 637766672
0.477402, 637783193
0.483367, 637774052
0.479573, 637771529
0.470876, 637776107
0.474329, 637736941
0.489563, 637777161
0.481452, 637732641
0.491513, 637750099
0.500339, 637807419
0.470603, 637764628
0.499978, 637758274
0.477942, 637788643
0.479359, 637699047
0.482005, 637750249
0.492208, 637724997
0.492213, 637746643
0.487926, 637746022
0.482246, 637752462
0.487039, 637734083
0.470624, 637766976
0.479297, 637705727
0.481227, 637796354
0.503455, 637732811
0.467854, 637722663
0.473958, 637730709
0.47757, 637742865
0.491352, 637780558
0.470717, 637718707
0.487876, 637800408
0.479642, 637765909
0.489891, 637727513
0.489368, 637728114
0.468373, 637722971
0.478891, 637784546
0.488903, 637742169
0.487068, 637762185
0.482199, 637726792
0.493149, 637784567
0.483721, 637731637
0.479622, 637747825
0.477482, 637798384
0.479352, 637731371
0.481231, 637769495
0.497693, 637737632
0.479881, 637741099
0.487947, 637760258
0.48611, 637754615
0.494844, 637766201
0.482245, 637770987
0.48823, 637768789
0.479113, 637788992
0.484564, 637728925
0.510518, 637780180
0.490958, 637784600
0.486907, 637765604
0.484049, 637750739
0.467436, 637766864
0.487751, 637766155
0.49145, 637748090
0.485103, 637723417
0.46363, 637788231
0.484909, 637754301
0.482094, 637818658
0.474632, 637765405
0.487314, 637758576
0.480978, 637750194
0.476546, 637739337
0.475129, 637796980
0.482549, 637746019
0.487183, 637778194
0.462072, 637778259
0.491059, 637754044
0.481946, 637743402
0.492721, 637714838
0.502163, 637771066
0.481316, 637761038
0.481803, 637756826
0.481756, 637789608
0.479834, 637728500
0.474397, 637732345
0.474233, 637731713
0.467783, 637773500
0.488809, 637741248
0.49426, 637731366
0.476226, 637763696
0.477226, 637767193
0.483837, 637737945
0.48477, 637769281
0.490029, 637779290
0.475625, 637741667
0.462817, 637762673
0.476533, 637717740
0.481552, 637742823
0.478111, 637745911
0.466311, 637774187
0.473692, 637733092
0.472159, 637730845
0.470437, 637733965
0.47706, 637755786
0.490071, 637743925
0.478772, 637758483
0.498368, 637721336
0.471036, 637849689
0.470908, 637724074
0.468931, 637707030
0.498104, 637746335
0.476864, 637813251
0.499929, 637762713
0.493635, 637727088
0.471333, 637767510
0.499278, 637759995
0.470721, 637752225
0.474814, 637734404
0.498856, 637823603
0.46763, 637713098
0.478291, 637776763
0.475437, 637728141
0.473372, 637709881
0.485639, 637763753
0.487828, 637743519
0.471523, 637793711
0.475353, 637723870
0.472457, 637761463
0.485157, 637735395
0.474718, 637764003
0.492592, 637780106
0.494214, 637800707
0.49127, 637766198
0.491403, 637792846
0.469523, 637753006
0.481991, 637772675
0.486326, 637740260
0.489165, 637698851
0.482825, 637743625
0.480097, 637712403
0.467063, 637744940
0.48776, 637764102
0.479827, 637710136
0.480351, 637794104
0.488045, 637718228
0.473566, 637743496
0.479459, 637752331
0.462343, 637734083
0.481988, 637765689
0.479365, 637724917
0.482671, 637738225
0.478168, 637777220
0.483785, 637771151
0.475001, 637762440
0.478698, 637775442
0.474621, 637760206
0.486422, 637754848
0.485088, 637783057
0.488384, 637731757
0.491579, 637721646
0.490233, 637814890
0.481604, 637704893
0.472217, 637722339
0.48343, 637801073
0.488016, 637734794
0.473765, 637752676
0.483086, 637799299
0.484391, 637762501
0.485492, 637717735
0.483637, 637756456
0.475755, 637790993
0.486691, 637757744
0.48686, 637735267
0.476439, 637772070
0.471329, 637714903
0.477479, 637782775
0.477573, 637743014
0.478259, 637786421
0.502027, 637704983
0.472238, 637766561
0.488042, 637781265
0.49337, 637756260
0.504366, 637743926
0.479016, 637744027
0.475841, 637716052
0.480702, 637700180
0.482267, 637724208
0.483082, 637770266
0.482622, 637766268
0.461249, 637754758
0.494673, 637735350
0.477667, 637798639
0.502579, 637765431
0.491027, 637764839
0.486152, 637835145
0.486786, 637754213
0.487198, 637716427
0.487315, 637760366
0.47202, 637737996
0.484955, 637716540
0.490553, 637716564
0.496503, 637747640
0.488235, 637739576
0.493231, 637796012
0.475138, 637743176
0.47464, 637755979
0.462542, 637758175
0.485574, 637789647
0.470638, 637736992
0.473729, 637712745
0.470489, 637768849
0.484346, 637691401
0.47858, 637772810
