Selfish Miner Profit, Block Vakue
0.242248, 2499965784
0.247774, 2500053763
0.252551, 2499976872
0.259736, 2500010037
0.24776, 2500006394
0.251362, 2500016843
0.249303, 2500046795
0.250721, 2499866380
0.250671, 2500100769
0.240318, 2499997480
0.257413, 2499996312
0.25381, 2499957086
0.249589, 2499929883
0.241348, 2500040298
0.25302, 2500014258
0.248349, 2499942455
0.246171, 2500083668
0.257121, 2500000514
0.241379, 2499969651
0.238411, 2500079821
0.248678, 2499951411
0.257506, 2499921520
0.243856, 2500070913
0.252061, 2499900316
0.246905, 2499944161
0.249407, 2499972132
0.241283, 2500047053
0.253508, 2499989056
0.248419, 2499962693
0.244429, 2499995876
0.247493, 2500007894
0.26125, 2500066388
0.255086, 2500006348
0.252666, 2499907377
0.258355, 2500037098
0.249155, 2499997867
0.24958, 2500038794
0.247019, 2499857170
0.260431, 2499970989
0.249666, 2500080159
0.250863, 2500062064
0.250647, 2499971926
0.253092, 2499964783
0.243876, 2499954111
0.244318, 2500017873
0.251218, 2499983128
0.243187, 2500034878
0.248186, 2500066115
0.250885, 2499917150
0.254498, 2499964086
0.25083, 2500123532
0.2504, 2499959979
0.247228, 2499992236
0.249895, 2500013305
0.249362, 2500101952
0.250093, 2500025001
0.242854, 2499992282
0.250252, 2499940009
0.248913, 2499947185
0.24927, 2499959290
0.252707, 2500000412
0.24662, 2500010978
0.249505, 2500041413
0.243517, 2499928969
0.244227, 2500024805
0.250068, 2499958487
0.251986, 2499909651
0.25196, 2500041625
0.251797, 2499987205
0.252755, 2499915704
0.249195, 2500024757
0.244253, 2500078845
0.249343, 2499988371
0.252699, 2499928110
0.249446, 2500037740
0.251928, 2500040699
0.247918, 2500032411
0.24963, 2499940896
0.250866, 2499979803
0.25911, 2500007286
0.247491, 2500037264
0.246076, 2500001645
0.255721, 2500013538
0.238531, 2499959340
0.248969, 2500009107
0.246919, 2499971263
0.247416, 2499992777
0.251681, 2500074645
0.258079, 2499947954
0.249754, 2499972630
0.25596, 2500063384
0.25424, 2499998168
0.252902, 2499924069
0.248578, 2499994754
0.250325, 2499991079
0.257961, 2500078201
0.254945, 2499978483
0.252219, 2499899620
0.241107, 2500029601
0.253702, 2500009563
0.240675, 2500035451
0.254513, 2499986258
0.250563, 2500027323
0.250504, 2499945401
0.247217, 2500006050
0.251523, 2500003756
0.249814, 2500062209
0.250546, 2500003554
0.265651, 2500039353
0.256503, 2499907664
0.254158, 2499892553
0.253279, 2500050123
0.252791, 2500050854
0.251998, 2499952085
0.244425, 2499984151
0.255841, 2500010701
0.245246, 2500018661
0.244144, 2499965252
0.257945, 2499960357
0.250572, 2499908324
0.239566, 2499989190
0.251889, 2499989508
0.246113, 2500089194
0.246859, 2500008895
0.257229, 2500008373
0.25829, 2500010270
0.253433, 2500087971
0.250186, 2500041900
0.241754, 2500075018
0.25299, 2499951003
0.262536, 2499946335
0.252472, 2500070671
0.251726, 2499991673
0.251582, 2500038057
0.255705, 2499909810
0.255327, 2500058631
0.261192, 2500022451
0.246269, 2499942957
0.256167, 2500044740
0.253502, 2500020877
0.248524, 2500086331
0.246174, 2500006052
0.251269, 2499945546
0.248824, 2499969350
0.246898, 2500032861
0.245001, 2500009767
0.253, 2499951064
0.24469, 2500118455
0.249721, 2500005279
0.249777, 2500069833
0.252475, 2500099171
0.244723, 2499980411
0.245147, 2499978199
0.253771, 2500101298
0.25677, 2500023309
0.255871, 2500021077
0.250274, 2500025142
0.251406, 2499902618
0.239423, 2500040859
0.250894, 2500027845
0.249115, 2500068891
0.251809, 2499984799
0.243959, 2499966521
0.254503, 2500033494
0.248515, 2499948028
0.259679, 2500000691
0.23788, 2500048492
0.26066, 2499979408
0.247127, 2500015246
0.261525, 2500015797
0.247199, 2499966349
0.262444, 2499954885
0.248761, 2500017842
0.241507, 2500073771
0.25053, 2500032937
0.241567, 2500009176
0.251697, 2499941143
0.253546, 2499922602
0.256392, 2499953912
0.244804, 2500094842
0.249208, 2499991281
0.258616, 2500014941
0.240086, 2499986675
0.252944, 2499918756
0.254018, 2500019515
0.253949, 2500025696
0.252962, 2500024936
0.242659, 2499927238
0.246037, 2500015567
0.254935, 2500051121
0.261541, 2499949278
0.243807, 2499991932
0.257164, 2500026233
0.24938, 2500012755
0.261427, 2499880553
0.248355, 2499961426
0.259846, 2500040311
0.253069, 2499915966
0.256169, 2499958373
0.24748, 2499930395
0.263188, 2499984321
0.247506, 2499949816
0.247607, 2500056331
0.259036, 2500028113
0.245097, 2500021330
0.260965, 2500018018
0.24536, 2500059603
0.25434, 2499958993
0.252238, 2500005384
0.246776, 2499984168
0.26203, 2500008032
0.250438, 2499959435
0.249496, 2500006184
0.25654, 2499951318
0.249463, 2500059173
0.249928, 2500008425
0.252984, 2499967648
0.245465, 2500007252
0.254534, 2499961847
0.250534, 2500057250
0.254294, 2500026200
0.252891, 2500050110
0.250417, 2499958979
0.257298, 2499983687
0.249646, 2499993905
0.254501, 2499950332
0.245027, 2500020590
0.247186, 2500056400
0.246058, 2500024933
0.255943, 2500040608
