Selfish Miner Profit, Selfish Miner Network Delay, Honest Miner Network Delay
0.551778, 0, 0
0.534834, 0, 0
0.545657, 0, 0
0.530616, 0, 0
0.53644, 0, 0
0.542656, 0, 0
0.511065, 0, 0
0.532927, 0, 0
0.530168, 0, 0
0.502889, 0, 0
0.539495, 0, 0
0.528285, 0, 0
0.532993, 0, 0
0.534867, 0, 0
0.526747, 0, 0
0.525186, 0, 0
0.550235, 0, 0
0.549699, 0, 0
0.527546, 0, 0
0.533869, 0, 0
0.539856, 0, 0
0.531379, 0, 0
0.540002, 0, 0
0.523377, 0, 0
0.544968, 0, 0
0.530382, 0, 0
0.548074, 0, 0
0.504492, 0, 0
0.529793, 0, 0
0.516843, 0, 0
0.538725, 0, 0
0.538038, 0, 0
0.537588, 0, 0
0.544932, 0, 0
0.526939, 0, 0
0.526836, 0, 0
0.560932, 0, 0
0.530719, 0, 0
0.533387, 0, 0
0.535433, 0, 0
0.518351, 0, 0
0.531565, 0, 0
0.531711, 0, 0
0.536871, 0, 0
0.531609, 0, 0
0.545369, 0, 0
0.545083, 0, 0
0.525482, 0, 0
0.520813, 0, 0
0.542912, 0, 0
0.516898, 0, 0
0.53035, 0, 0
0.521522, 0, 0
0.527016, 0, 0
0.552048, 0, 0
0.541118, 0, 0
0.539475, 0, 0
0.548281, 0, 0
0.526394, 0, 0
0.535652, 0, 0
0.523517, 0, 0
0.525407, 0, 0
0.528252, 0, 0
0.545156, 0, 0
0.534798, 0, 0
0.532457, 0, 0
0.532202, 0, 0
0.534738, 0, 0
0.52091, 0, 0
0.544493, 0, 0
0.522528, 0, 0
0.515244, 0, 0
0.521697, 0, 0
0.516223, 0, 0
0.529847, 0, 0
0.525008, 0, 0
0.524179, 0, 0
0.523233, 0, 0
0.52715, 0, 0
0.521092, 0, 0
0.533149, 0, 0
0.513495, 0, 0
0.546937, 0, 0
0.533042, 0, 0
0.526443, 0, 0
0.546116, 0, 0
0.533437, 0, 0
0.508852, 0, 0
0.542508, 0, 0
0.522808, 0, 0
0.518288, 0, 0
0.527251, 0, 0
0.549911, 0, 0
0.543547, 0, 0
0.545892, 0, 0
0.533029, 0, 0
0.531245, 0, 0
0.527059, 0, 0
0.523454, 0, 0
0.526196, 0, 0
0.531335, 0, 0
0.513765, 0, 0
0.516152, 0, 0
0.549431, 0, 0
0.534981, 0, 0
0.535805, 0, 0
0.539757, 0, 0
0.543211, 0, 0
0.527819, 0, 0
0.532412, 0, 0
0.529099, 0, 0
0.528462, 0, 0
0.546782, 0, 0
0.540613, 0, 0
0.525946, 0, 0
0.535409, 0, 0
0.543493, 0, 0
0.519132, 0, 0
0.531788, 0, 0
0.5293, 0, 0
0.529089, 0, 0
0.549367, 0, 0
0.554652, 0, 0
0.539628, 0, 0
0.517044, 0, 0
0.535593, 0, 0
0.520439, 0, 0
0.54248, 0, 0
0.5219, 0, 0
0.558756, 0, 0
0.530607, 0, 0
0.531445, 0, 0
0.531013, 0, 0
0.520564, 0, 0
0.529222, 0, 0
0.540405, 0, 0
0.525507, 0, 0
0.53862, 0, 0
0.544744, 0, 0
0.516719, 0, 0
0.53357, 0, 0
0.534624, 0, 0
0.528993, 0, 0
0.519319, 0, 0
0.550164, 0, 0
0.538177, 0, 0
0.526992, 0, 0
0.51477, 0, 0
0.532633, 0, 0
0.531242, 0, 0
0.540522, 0, 0
0.524733, 0, 0
0.526619, 0, 0
0.528162, 0, 0
0.545331, 0, 0
0.534712, 0, 0
0.528721, 0, 0
0.538889, 0, 0
0.533009, 0, 0
0.541165, 0, 0
0.528286, 0, 0
0.534161, 0, 0
0.520452, 0, 0
0.529228, 0, 0
0.514271, 0, 0
0.523479, 0, 0
0.533484, 0, 0
0.542016, 0, 0
0.521162, 0, 0
0.539952, 0, 0
0.537675, 0, 0
0.543947, 0, 0
0.535118, 0, 0
0.528201, 0, 0
0.535678, 0, 0
0.529712, 0, 0
0.540156, 0, 0
0.520705, 0, 0
0.545135, 0, 0
0.525178, 0, 0
0.51665, 0, 0
0.541203, 0, 0
0.528641, 0, 0
0.526707, 0, 0
0.526397, 0, 0
0.519382, 0, 0
0.529331, 0, 0
0.534064, 0, 0
0.528741, 0, 0
0.525665, 0, 0
0.534317, 0, 0
0.529841, 0, 0
0.529324, 0, 0
0.521098, 0, 0
0.53531, 0, 0
0.532788, 0, 0
0.532297, 0, 0
0.53323, 0, 0
0.531256, 0, 0
0.536703, 0, 0
0.524288, 0, 0
0.543885, 0, 0
0.546204, 0, 0
0.536785, 0, 0
0.518307, 0, 0
0.537551, 0, 0
0.532163, 0, 0
0.54279, 0, 0
0.543575, 0, 0
0.507888, 0, 0
0.530366, 0, 0
0.550829, 0, 0
0.521835, 0, 0
0.538989, 0, 0
0.519803, 0, 0
0.526618, 0, 0
0.526371, 0, 0
0.535463, 0, 0
0.524649, 0, 0
0.525761, 0, 0
0.539073, 0, 0
0.55553, 0, 0
0.54216, 0, 0
0.521245, 0, 0
0.547879, 0, 0
0.531543, 0, 0
0.541358, 0, 0
0.552354, 0, 0
0.525824, 0, 0
0.519473, 0, 0
0.527485, 0, 0
0.553244, 0, 0
0.533473, 0, 0
0.535651, 0, 0
0.539192, 0, 0
0.546585, 0, 0
0.552862, 0, 0
0.533383, 0, 0
0.532707, 0, 0
0.522314, 0, 0
0.545842, 0, 0
0.517226, 0, 0
0.53795, 0, 0
0.508917, 0, 0
0.533262, 0, 0
0.506329, 0, 0
0.549087, 0, 0
0.519141, 0, 0
0.551544, 0, 0
0.526328, 0, 0
0.532206, 0, 0
0.535024, 0, 0
0.520327, 0, 0
0.524671, 0, 0
0.513018, 0, 0
0.53125, 0, 0
0.52164, 0, 0
0.529645, 0, 0
0.549314, 0, 0
0.516476, 0, 0
0.547673, 0, 0
0.539687, 0, 0
0.534307, 0, 0
0.528337, 0, 0
0.514729, 0, 0
0.532885, 0, 0
0.540514, 0, 0
0.535318, 0, 0
0.53129, 0, 0
0.531074, 0, 0
0.533099, 0, 0
0.537015, 0, 0
0.53222, 0, 0
0.531231, 0, 0
0.524577, 0, 0
0.538335, 0, 0
0.53035, 0, 0
0.527414, 0, 0
0.539124, 0, 0
0.52153, 0, 0
0.549058, 0, 0
0.534478, 0, 0
0.515094, 0, 0
0.549471, 0, 0
0.53385, 0, 0
0.537496, 0, 0
0.54286, 0, 0
0.523307, 0, 0
0.521463, 0, 0
0.521895, 0, 0
0.541985, 0, 0
0.543871, 0, 0
0.528284, 0, 0
0.551401, 0, 0
0.530729, 0, 0
0.534078, 0, 0
0.559431, 0, 0
0.534054, 0, 0
0.532979, 0, 0
0.53131, 0, 0
0.518144, 0, 0
0.529266, 0, 0
0.521915, 0, 0
0.541542, 0, 0
0.525935, 0, 0
0.525306, 0, 0
0.529026, 0, 0
0.536171, 0, 0
0.536345, 0, 0
0.544696, 0, 0
0.532251, 0, 0
0.540918, 0, 0
0.534423, 0, 0
0.53191, 0, 0
0.543623, 0, 0
0.511777, 0, 0
0.537445, 0, 0
0.532684, 0, 0
0.542299, 0, 0
0.528098, 0, 0
0.536727, 0, 0
0.519764, 0, 0
0.534504, 0, 0
0.554732, 0, 0
0.520202, 0, 0
0.528983, 0, 0
0.52459, 0, 0
0.515754, 0, 0
0.536076, 0, 0
0.525575, 0, 0
0.525066, 0, 0
0.536312, 0, 0
0.521986, 0, 0
0.531282, 0, 0
0.518289, 0, 0
0.545073, 0, 0
0.548135, 0, 0
0.524941, 0, 0
0.531274, 0, 0
0.533547, 0, 0
0.524016, 0, 0
0.516456, 0, 0
0.52424, 0, 0
0.525581, 0, 0
0.531192, 0, 0
0.541637, 0, 0
0.535127, 0, 0
0.527547, 0, 0
0.522275, 0, 0
0.538275, 0, 0
0.542456, 0, 0
0.523063, 0, 0
0.546869, 0, 0
0.529283, 0, 0
0.520068, 0, 0
0.519331, 0, 0
0.53517, 0, 0
0.533627, 0, 0
0.537908, 0, 0
0.545474, 0, 0
0.55323, 0, 0
0.557085, 0, 0
0.52314, 0, 0
0.548264, 0, 0
0.515503, 0, 0
0.535123, 0, 0
0.539639, 0, 0
0.525704, 0, 0
0.5284, 0, 0
0.542214, 0, 0
0.525044, 0, 0
0.539481, 0, 0
0.527815, 0, 0
0.538679, 0, 0
0.522938, 0, 0
0.551619, 0, 0
0.546953, 0, 0
0.515839, 0, 0
0.546654, 0, 0
0.534631, 0, 0
0.536109, 0, 0
0.518957, 0, 0
0.542057, 0, 0
0.543115, 0, 0
0.530767, 0, 0
0.534987, 0, 0
0.520024, 0, 0
0.531956, 0, 0
0.522511, 0, 0
0.523023, 0, 0
0.512462, 0, 0
0.52826, 0, 0
0.526254, 0, 0
0.53367, 0, 0
0.543784, 0, 0
0.539289, 0, 0
0.537093, 0, 0
0.548681, 0, 0
0.510189, 0, 0
0.52312, 0, 0
0.540865, 0, 0
0.53733, 0, 0
0.528942, 0, 0
0.537419, 0, 0
0.551576, 0, 0
0.526079, 0, 0
0.521627, 0, 0
0.51648, 0, 0
0.538248, 0, 0
0.5344, 0, 0
0.523769, 0, 0
0.540769, 0, 0
0.527444, 0, 0
0.533849, 0, 0
0.530229, 0, 0
0.519894, 0, 0
0.536964, 0, 0
0.553726, 0, 0
0.527932, 0, 0
0.528471, 0, 0
0.526887, 0, 0
0.536499, 0, 0
0.52434, 0, 0
0.530657, 0, 0
0.539346, 0, 0
0.52719, 0, 0
0.530353, 0, 0
0.52559, 0, 0
0.536148, 0, 0
0.524522, 0, 0
0.557796, 0, 0
0.537316, 0, 0
0.523515, 0, 0
0.526902, 0, 0
0.549336, 0, 0
0.546917, 0, 0
0.542474, 0, 0
0.53129, 0, 0
0.535759, 0, 0
0.529342, 0, 0
0.530031, 0, 0
0.529639, 0, 0
0.520388, 0, 0
0.515987, 0, 0
0.540682, 0, 0
0.544409, 0, 0
0.540446, 0, 0
0.54031, 0, 0
0.534291, 0, 0
0.534686, 0, 0
0.533305, 0, 0
0.527264, 0, 0
0.540113, 0, 0
0.522932, 0, 0
0.546837, 0, 0
0.52201, 0, 0
0.534819, 0, 0
0.536219, 0, 0
0.53971, 0, 0
0.529834, 0, 0
0.547257, 0, 0
0.546352, 0, 0
0.535165, 0, 0
0.521604, 0, 0
0.531721, 0, 0
0.531551, 0, 0
0.531412, 0, 0
0.520804, 0, 0
0.534518, 0, 0
0.536471, 0, 0
0.524697, 0, 0
0.537754, 0, 0
